timestamp,symbol,timeframe,iteration,direction,setup_id,range_high,range_low,range_quality_score,range_bars,range_touches_high,range_touches_low,atr_at_setup,range_height_atr,ssl_bsl_sweep_type,sweep_bar,sweep_wick_size_atr,sweep_wick_size_abs,structure_break_type,breakout_bar,breakout_direction,breakout_body_atr,breakout_quality,htf_trend,retest_zone_type,retest_zone_top,retest_zone_bottom,entry_price,sl_price,tp1_price,tp2_price,tp_score,rr_tp1,rr_tp2,rejection_reason,entry_bar,exit_bar,exit_reason,exit_price,r_multiple,mae_abs,mfe_abs,bars_held,session
2024-04-11 07:45:00+00:00,XAU/USD,5min,99,LONG,SETUP_00003,2339.77002,2333.94995,70.0,20,3,3,1.8377,2.827,SSL_SWING_LOW,435,1.09,2.35,MSS_BULLISH,444,LONG,1.015,STRONG,RANGING,OB,2338.81,2337.88,2339.04,2337.33,2340.74,2342.29,35.0,1.0,1.91,,449,451,SL,2337.28,-1.029,3.35,0.52,2,london
2024-04-15 11:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00015,2361.30005,2355.61011,55.0,8,3,2,2.1103,2.696,BSL_SWING_HIGH,975,0.282,0.67,MSS_BEARISH,981,SHORT,0.716,MODERATE,RANGING,BB,2359.66,2359.12,2358.9,2358.9,2357.5,2355.19,35.0,1.0,2.65,,1036,1038,SL,2358.95,0.504,0.51,1.75,2,london
2024-04-15 12:40:00+00:00,XAU/USD,5min,99,LONG,SETUP_00016,2361.30005,2355.61011,55.0,20,3,2,2.9885,2.696,SSL_PDL,1027,0.681,1.38,MSS_BULLISH,1039,LONG,0.364,MODERATE,RANGING,BB,2353.4,2352.6,2353.62,2353.62,2355.55,2365.56,35.0,1.0,6.21,,1048,1055,SL,2353.57,0.503,0.6,7.48,7,new_york
2024-04-18 09:55:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00023,2380.68994,2376.73999,50.0,44,1,3,1.0665,2.253,BSL_SWING_HIGH,1809,0.545,1.01,MSS_BEARISH,1809,SHORT,0.993,MODERATE,RANGING,OB,2380.91,2380.69,2380.46,2380.46,2379.46,2374.32,35.0,1.0,8.04,,1843,1848,SL,2380.51,0.5,0.52,3.06,5,london
2024-04-23 08:45:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00034,2314.65991,2295.77002,40.0,85,4,1,2.0502,3.354,BSL_SWING_HIGH,2614,0.473,1.21,MSS_BEARISH,2625,SHORT,0.696,MODERATE,DOWNTREND,BB,2302.62,2301.79,2301.57,2303.24,2299.89,2276.88,20.0,1.0,14.78,,2645,2646,SL,2303.29,-1.03,2.23,0.0,1,london
2024-04-26 10:55:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00048,2352.63989,2346.3501,55.0,28,2,2,1.2209,3.344,BSL_SWING_HIGH,3493,1.073,1.41,MSS_BEARISH,3493,SHORT,0.898,MODERATE,RANGING,OB,2348.98,2348.78,2348.56,2348.56,2347.56,2332.32,30.0,1.0,20.52,,3499,3500,SL,2348.61,0.5,0.04,1.11,1,london
2024-04-26 12:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00049,2351.53003,2342.21997,65.0,18,2,5,2.6733,3.483,BSL_SWING_HIGH,3502,1.011,1.2,MSS_BEARISH,3502,SHORT,0.707,MODERATE,RANGING,OB,2348.95,2348.69,2347.94,2347.94,2346.13,2333.86,35.0,1.0,7.77,,3520,3521,SL,2347.99,0.5,0.46,5.53,1,new_york
2024-05-01 08:00:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00060,2288.070068,2283.6001,55.0,11,2,2,1.4292,3.358,BSL_SWING_HIGH,4269,0.43,0.51,MSS_BEARISH,4274,SHORT,0.771,MODERATE,RANGING,OB,2286.95,2286.61,2286.39,2286.39,2285.39,2285.16,35.0,1.0,1.23,,4280,4281,TP2,2285.16,1.115,0.0,1.66,1,london
2024-05-01 08:35:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00061,2288.070068,2283.6001,55.0,18,2,2,1.3924,3.358,BSL_SWING_HIGH,4283,0.252,0.35,MSS_BEARISH,4283,SHORT,1.125,STRONG,RANGING,OB,2285.91,2285.71,2285.49,2285.49,2284.49,2279.13,25.0,1.0,7.55,,4287,4291,SL,2285.54,0.5,1.03,1.43,4,london
2024-08-15 07:25:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00073,2458.81006,2452.77002,40.0,18,2,1,1.347,3.299,BSL_SWING_HIGH,5426,0.466,0.75,MSS_BEARISH,5426,SHORT,0.621,MODERATE,RANGING,OB,2457.52,2456.3,2456.08,2456.08,2454.23,2449.44,35.0,1.0,3.59,,5431,5444,SL,2456.13,0.503,0.61,2.38,13,london
2024-08-22 07:35:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00083,2510.6499,2504.23999,70.0,20,2,3,1.9724,3.063,BSL_SWING_HIGH,6808,0.237,0.49,MSS_BEARISH,6808,SHORT,1.652,STRONG,RANGING,OB,2508.61,2508.41,2508.18,2508.18,2507.16,2500.97,35.0,1.0,7.09,,6812,6814,SL,2508.23,0.5,1.0,1.87,2,london
2024-08-22 10:05:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00085,2508.61011,2504.01001,55.0,9,2,2,1.5134,2.875,BSL_SWING_HIGH,6819,0.481,0.83,MSS_BEARISH,6819,SHORT,0.417,MODERATE,RANGING,OB,2509.18,2507.6,2507.38,2507.38,2505.12,2501.05,35.0,1.0,2.8,,6842,6860,TP2,2501.05,1.909,1.74,9.16,18,london
2024-08-30 11:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00101,2520.02002,2515.060059,55.0,15,4,2,1.6216,2.703,BSL_SWING_HIGH,8459,0.695,1.37,MSS_BEARISH,8460,SHORT,0.76,MODERATE,RANGING,OB,2521.72,2521.52,2521.29,2521.29,2520.29,2512.42,35.0,1.0,9.74,,8516,8522,SL,2521.34,0.5,0.61,2.98,6,london
2024-08-30 12:35:00+00:00,XAU/USD,5min,99,LONG,SETUP_00102,2524.73999,2518.31006,55.0,9,3,3,2.3755,3.025,SSL_SWING_LOW,8523,0.814,1.24,MSS_BULLISH,8523,LONG,0.788,MODERATE,RANGING,OB,2519.55,2518.93,2520.3,2518.22,2522.38,2526.78,35.0,1.0,3.11,,8527,8528,SL,2518.17,-1.024,3.52,2.15,1,new_york
