timestamp,symbol,timeframe,iteration,direction,setup_id,range_high,range_low,range_quality_score,range_bars,range_touches_high,range_touches_low,atr_at_setup,range_height_atr,ssl_bsl_sweep_type,sweep_bar,sweep_wick_size_atr,sweep_wick_size_abs,structure_break_type,breakout_bar,breakout_direction,breakout_body_atr,breakout_quality,htf_trend,retest_zone_type,retest_zone_top,retest_zone_bottom,entry_price,sl_price,tp1_price,tp2_price,tp_score,rr_tp1,rr_tp2,rejection_reason,entry_bar,exit_bar,exit_reason,exit_price,r_multiple,mae_abs,mfe_abs,bars_held,session,override_type,compensation_score,compensation_breakdown,strategy_type,modification_type,market_regime,cs_setup_context
2024-09-02 10:55:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00103,2503.1001,2498.27002,65.0,20,2,2,1.3673,3.303,BSL_RANGE_HIGH,8733,0.231,0.38,MSS_BEARISH,8735,SHORT,0.301,MODERATE,DOWNTREND,OB,2499.44,2499.24,2499.01,2500.01,2498.01,2496.26,35.0,1.0,3.3,SHORT_BLOCKED_SWEEP_BSL_RANGE_HIGH,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-02 11:20:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00104,2503.1001,2498.27002,65.0,25,2,2,1.2648,3.303,BSL_RANGE_HIGH,8733,0.231,0.38,MSS_BEARISH,8735,SHORT,0.301,MODERATE,RANGING,OB,2499.44,2499.24,2499.01,2500.01,2498.01,2496.26,35.0,1.0,3.43,SHORT_BLOCKED_SWEEP_BSL_RANGE_HIGH,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-02 11:30:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00105,2503.1001,2498.27002,65.0,27,2,2,1.2004,3.303,BSL_RANGE_HIGH,8733,0.231,0.38,MSS_BEARISH,8735,SHORT,0.301,MODERATE,RANGING,OB,2499.44,2499.24,2499.01,2500.01,2498.01,2496.26,35.0,1.0,3.52,SHORT_BLOCKED_SWEEP_BSL_RANGE_HIGH,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-02 11:40:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00106,2503.1001,2498.27002,65.0,29,2,2,1.1074,3.303,BSL_RANGE_HIGH,8733,0.231,0.38,MSS_BEARISH,8735,SHORT,0.301,MODERATE,RANGING,OB,2499.44,2499.24,2499.01,2500.01,2498.01,2496.36,35.0,1.0,3.5,SHORT_BLOCKED_SWEEP_BSL_RANGE_HIGH,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-02 14:10:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00107,2503.1001,2498.27002,65.0,59,2,2,1.4135,3.303,BSL_RANGE_HIGH,8733,0.231,0.38,MSS_BEARISH,8735,SHORT,0.301,MODERATE,RANGING,OB,2499.44,2499.24,2499.01,2500.01,2498.01,2496.26,35.0,1.0,3.25,SHORT_BLOCKED_SWEEP_BSL_RANGE_HIGH,-1,-1,,0.0,0.0,0.0,0.0,0,off_hours,NONE,55.0,"{""sweep_depth"":0.0,""displacement"":0.0,""zone_confluence"":15.0,""htf_clarity"":20.0,""round_number"":20.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-04 07:35:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00109,2489.81006,2483.77002,70.0,13,2,2,2.0128,3.105,BSL_EQUAL_HIGHS,9242,0.781,0.816,BOS_BEARISH,9261,SHORT,0.483,MODERATE_BOS,RANGING,OB,2487.77,2486.02,2485.8,2488.37,2483.22,2477.73,30.0,1.0,3.13,SHORT_BLOCKED_SWEEP_BSL_EQUAL_HIGHS,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,55.0,"{""sweep_depth"":20.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":15.0,""total"":55.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-04 15:30:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00110,2499.8999,2488.52002,55.0,17,2,2,2.6254,3.117,BSL_EQUAL_HIGHS,9242,0.781,0.816,BOS_BEARISH,9261,SHORT,0.483,MODERATE_BOS,RANGING,BB,2495.69,2495.19,2494.96,2496.48,2493.45,2485.54,35.0,1.0,6.23,SHORT_BLOCKED_SWEEP_BSL_EQUAL_HIGHS,-1,-1,,0.0,0.0,0.0,0.0,0,off_hours,NONE,40.0,"{""sweep_depth"":20.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":40.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-04 15:50:00+00:00,XAU/USD,5min,99,SHORT,SETUP_00111,2499.8999,2488.52002,55.0,21,2,2,2.2146,3.117,BSL_EQUAL_HIGHS,9242,0.781,0.816,BOS_BEARISH,9261,SHORT,0.483,MODERATE_BOS,RANGING,BB,2495.69,2495.19,2494.96,2496.35,2493.58,2485.32,35.0,1.0,6.94,SHORT_BLOCKED_SWEEP_BSL_EQUAL_HIGHS,-1,-1,,0.0,0.0,0.0,0.0,0,off_hours,NONE,40.0,"{""sweep_depth"":20.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":40.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-05 10:40:00+00:00,XAU/USD,5min,99,LONG,SETUP_00112,2516.97998,2513.1001,45.0,26,5,1,1.2857,2.131,SSL_SWING_LOW,9570,0.643,0.79,BOS_BULLISH,9570,LONG,0.659,MODERATE_BOS,RANGING,OB,2515.26,2514.35,2515.49,2513.96,2517.01,2517.02,35.0,1.0,1.01,MSS_REQUIRED_NOT_MET,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,30.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,NONE,TRENDING_MODERATE,
2024-09-05 10:50:00+00:00,XAU/USD,5min,99,LONG,SETUP_00113,2516.97998,2513.1001,45.0,28,5,1,1.1906,2.131,SSL_SWING_LOW,9570,0.643,0.79,BOS_BULLISH,9570,LONG,0.659,MODERATE_BOS,RANGING,OB,2515.26,2514.35,2515.49,2513.99,2516.98,2520.86,25.0,1.0,3.6,MSS_REQUIRED_NOT_MET,-1,-1,,0.0,0.0,0.0,0.0,0,london,NONE,30.0,"{""sweep_depth"":10.0,""displacement"":0.0,""zone_confluence"":0.0,""htf_clarity"":20.0,""round_number"":0.0,""pdh_pdl"":0.0,""session_timing"":0.0,""total"":30.0}",EDGE2,NONE,TRENDING_MODERATE,
